,score_model,score_model_std,score_model_ref,score_model_ref_std,p_value,estimated_contamination,estimated_contamination_025,estimated_contamination_975,estimated_contamination_std,delta,delta_std,min_delta_095,model,no_cont,no_cont_std
18,0.41937046004842615,0.01085896550589452,0.6226175349428208,0.01727882340915492,0.7097,0.42637825487866676,0.39685291315152244,0.4540310160871377,0.014489735481775465,-0.00686241952757712,0.01438684178067535,-0.02884343549675629,allenai/OLMo-7B-Instruct,0.4365924491771539,0.015431185108773327
19,0.6673123486682808,0.010368666198346721,0.8259212198221093,0.013516207902857819,0.2675,0.6565411386421185,0.6199880131806256,0.6934302081587569,0.01876377077692218,0.010666561115750787,0.01803236843837178,-0.0193444426775574,mistralai/Mixtral-8x7B-Instruct-v0.1,0.6727976766698935,0.014598232296860952
20,0.5903147699757869,0.01082198556576283,0.7687420584498094,0.01502973359778984,0.2381,0.5766890824695519,0.5397124833093586,0.6134339439995954,0.018981398484679356,0.013640312203571616,0.019201031040569957,-0.017879403168620224,yam-peleg/Experiment26-7B,0.5953533397870281,0.01527127213923866
21,0.588861985472155,0.0108278080597668,0.772554002541296,0.014942257164580301,0.3565,0.5817466242562058,0.5444375944025922,0.6189346827631583,0.01898176129046422,0.007146692935077511,0.01916921032896351,-0.024133095893070187,BarraHome/Mistroll-7B-v2.2,0.5914811229428848,0.015294185322871173
22,0.5898305084745763,0.010823937237022038,0.772554002541296,0.014942257164580301,0.3399,0.5816489961432321,0.5447040026776518,0.6187517607068511,0.018981738065169965,0.008197008699383012,0.01923119241558636,-0.02332535469240287,MTSAIR/multi_verse_model,0.5934172313649564,0.015282851745895923
23,0.41694915254237286,0.010850124841373925,0.5972045743329097,0.017483020287830667,0.346,0.41140594325937746,0.3814396517187713,0.44636489843271177,0.016469729187384652,0.005570812188564406,0.017404507476307216,-0.02433621087031431,Qwen/Qwen1.5-1.8B-Chat,0.4249757986447241,0.015380661007294197
24,0.5777239709443099,0.010869220026783368,0.7636594663278272,0.015143686470550343,0.3366,0.5697823285495291,0.5328864204077226,0.606698889979387,0.018926740550303304,0.007964838520688753,0.019326571585606928,-0.0238362051713599,internlm/internlm2-7b,0.5914811229428848,0.015294185322871173
25,0.412590799031477,0.010833533081350646,0.625158831003812,0.01725565546471208,0.8217,0.4280180936885515,0.3959306899464175,0.45996414208110625,0.016180542266386974,-0.015443275286614449,0.017333979758860116,-0.043519445928784276,internlm/internlm2-1_8b,0.42110358180058083,0.015361893084628753
26,0.574818401937046,0.01087908909472823,0.761118170266836,0.01519953274362482,0.3357,0.5661885992715714,0.5275873634488327,0.6047445754648281,0.01983816709885895,0.008608640437871629,0.020335875924058642,-0.02487469728218357,internlm/internlm2-math-7b,0.5934172313649564,0.015282851745895923
27,0.5283292978208233,0.010985296157292629,0.7306226175349428,0.015813927895313832,0.4863,0.5276444838804533,0.49027358245901564,0.5650269152779446,0.01891479788014799,0.000779390211556387,0.01989941020933717,-0.03155869984335743,internlm/internlm2-math-base-7b,0.5459825750242013,0.015490858647603203
28,0.5036319612590799,0.011002680916038206,0.7077509529860229,0.016211732050524917,0.4501,0.5012656381849884,0.46469125572814274,0.5384486534688643,0.018633525716486396,0.0024667104832925275,0.019150401218705385,-0.02873510219108557,Qwen/Qwen1.5-4B-Chat,0.5024201355275896,0.015556602547190585
29,0.5782082324455206,0.010867537736493715,0.7776365946632783,0.01482288150603759,0.698,0.58838924501592,0.5490118519778469,0.6272998793798246,0.01988488078105136,-0.010224547679358225,0.020561021528431,-0.043664192997460126,Qwen/Qwen1.5-7B-Chat,0.5788964181994192,0.015361893084628753
30,0.6493946731234866,0.010500345472059653,0.8284625158831004,0.013437812703007061,0.7002,0.660627662166495,0.6175555234985713,0.7033020243763553,0.021693874867009882,-0.011226645217342554,0.022084948219449153,-0.04755660988061983,Qwen/Qwen1.5-14B-Chat,0.6515004840271055,0.014825464192342987
31,0.7428571428571429,0.00961789112118736,0.8627700127064803,0.01226548332395388,0.1191,0.7164555834543644,0.6714057384913222,0.7637579535555609,0.023324907068463206,0.026459186521422488,0.02337493477464856,-0.011807311941964625,Qwen/Qwen1.5-72B-Chat,0.7424975798644724,0.01360467019351877
32,0.739951573849879,0.009653142915080386,0.8818297331639136,0.011506920456350865,0.6501,0.7484846454512287,0.6975349695777409,0.7993653279319562,0.025396121289514552,-0.008512538913698466,0.02539918620026486,-0.04874204301235387,Qwen/Qwen1.5-110B-Chat,0.7337850919651501,0.01375151248479257
33,0.4213075060532688,0.010865844734306001,0.5387547649301143,0.017769456405140684,0.032,0.38138536897435604,0.34375303385791023,0.42190669830948013,0.020314394593118595,0.03998799664307735,0.02136609843403209,0.004922947786003912,stabilityai/stablelm-base-alpha-7b-v2,0.42400774443368827,0.015376059674921961
34,0.5549636803874092,0.01093628905633066,0.7712833545108005,0.014971609794171408,0.9013,0.5799514866182857,0.542914416163459,0.6172466130769066,0.01893396680611606,-0.024942963615864216,0.019523272890019674,-0.056722641958872694,stabilityai/stablelm-2-12b-chat,0.5614714424007744,0.01543876709139029
35,0.565133171912833,0.010909215286528731,0.7712833545108005,0.014971609794171408,0.7734,0.5798433595699614,0.5426969539781187,0.6180668202800743,0.019361710706468395,-0.014611495163181751,0.019767440879327105,-0.04671489143101837,stabilityai/stablelm-2-12b,0.5759922555663117,0.015376059674921961
36,0.35690072639225184,0.010542720607955134,0.4663278271918678,0.01778261306854507,0.2973,0.34450659903024944,0.29583359966065165,0.38528121159019835,0.022221182581381064,0.012474805328104042,0.023203402705855386,-0.023353814561287337,stabilityai/stablelm-2-1_6b,0.37560503388189737,0.015067640085265054
37,0.40290556900726393,0.010793520419048408,0.6111817026683609,0.01737685402764403,0.8387,0.41918637950961674,0.38804655003155686,0.4529117709959703,0.016240321373196028,-0.01609591946119059,0.017208614049728965,-0.044479167005918765,stabilityai/stablelm-zephyr-3b,0.4085188770571152,0.015294185322871173
38,0.38305084745762713,0.01069776052506469,0.5552731893265566,0.017713836921382824,0.6121,0.3897804444846287,0.35426273073829156,0.42960475678174004,0.019441353784450603,-0.006606400901093555,0.020363650223836464,-0.04046503478589547,stabilityai/stablelm-2-1_6b-chat,0.4133591481122943,0.015321446439271151
39,0.5801452784503632,0.010860701406101753,0.7573062261753494,0.015281912719958582,0.1523,0.5614701833059111,0.5248249115628278,0.5958716674065222,0.01817124482254116,0.01880507093137692,0.018202297007561378,-0.010515056413150294,mistralai/Mistral-7B-v0.1,0.5914811229428848,0.015294185322871173
40,0.7147699757869249,0.009936209553486234,0.8589580686149937,0.012407170170280542,0.4194,0.7099798907588795,0.6641746078914529,0.7556041638487859,0.02290001444819184,0.004889794471144727,0.022917560387822014,-0.0322465144959298,zero-one-ai/Yi-34B,0.7086156824782188,0.01413801070118364
41,0.5738498789346247,0.01088229331026885,0.7636594663278272,0.015143686470550343,0.4225,0.5699171697825808,0.5296543303799416,0.6097141861553077,0.020437291402386783,0.004047818110881707,0.020962963611321644,-0.030305602943585398,zero-one-ai/Yi-6B,0.5721200387221684,0.015394103169893881
42,0.5656174334140436,0.010907809860268656,0.7458703939008895,0.015519293620001326,0.1415,0.5468396344932519,0.5116097797087117,0.5807365661371143,0.01753446665668765,0.018784965991009595,0.017512581968030176,-0.00934839618998156,mistralai/Mistral-7B-Instruct-v0.3,0.5672797676669894,0.015415303771905748
43,0.5670702179176755,0.010903530002813959,0.761118170266836,0.01519953274362482,0.4962,0.5665281361979827,0.529814608496484,0.6019382337648447,0.018413436524488003,0.0006212584751407736,0.018460567075779685,-0.028669185170418613,mistralai/Mistral-7B-v0.3,0.5711519845111326,0.015398463454735424
44,0.5670702179176755,0.010903530002813959,0.761118170266836,0.01519953274362482,0.4962,0.5665281361979827,0.529814608496484,0.6019382337648447,0.018413436524488003,0.0006212584751407736,0.018460567075779685,-0.028669185170418613,mistral-community/Mistral-7B-v0.2,0.5711519845111326,0.015398463454735424
45,0.713317191283293,0.009951353246168462,0.8780177890724269,0.011665746683053849,0.898,0.7422345077049445,0.6949937671304579,0.7892133670839487,0.023921034788935945,-0.028883079133515822,0.023997439041226355,-0.06670262579742803,microsoft/Phi-3-small-8k-instruct,0.7260406582768635,0.013876289987590766
46,0.7414043583535109,0.009635586175889489,0.8818297331639136,0.011506920456350864,0.6319,0.7486957857316296,0.6989700386529839,0.797424346749846,0.024559063766451738,-0.00725399396407514,0.024470203911148385,-0.0463747355358558,microsoft/Phi-3-medium-4k-instruct,0.7531461761858664,0.013415578549019501
47,0.26647286821705424,0.013762417885230202,0.2312579415501906,0.015029733597789838,0.0784,0.23439012002587675,0.20435719535484947,0.2709296033716341,0.017095093100434854,0.03208526757102248,0.022796209144257437,-0.0055860602866473485,JasperDekoninck/contamination-models-mmlu-meta-llama-Llama-2-7b-chat-hf-default,0.24007744433688286,0.013289547277896857
48,0.26647286821705424,0.013762417885230202,0.2312579415501906,0.015029733597789838,0.0784,0.23439012002587675,0.20435719535484947,0.2709296033716341,0.017095093100434854,0.03208526757102248,0.022796209144257437,-0.0055860602866473485,JasperDekoninck/contamination-models-mmlu-meta-llama-Llama-2-7b-chat-hf-rephrase,0.24007744433688286,0.013289547277896857
49,0.26647286821705424,0.013762417885230202,0.2312579415501906,0.015029733597789838,0.0784,0.23439012002587675,0.20435719535484947,0.2709296033716341,0.017095093100434854,0.03208526757102248,0.022796209144257437,-0.0055860602866473485,JasperDekoninck/contamination-models-mmlu-meta-llama-Llama-2-7b-chat-hf-lr_1e-4,0.24007744433688286,0.013289547277896857
50,0.9651162790697675,0.005711647197237541,0.6683608640406608,0.016782282492749077,0.0,0.4501449486309082,0.4116042377640045,0.487861176283212,0.019667561245495367,0.5149586366404098,0.02016287237544537,0.4817580751351803,JasperDekoninck/contamination-models-mmlu-meta-llama-Llama-2-7b-chat-hf-lr_1e-5,0.505324298160697,0.015555902745006372
51,0.28294573643410853,0.014021282503760496,0.2630241423125794,0.01569412368574365,0.0514,0.2481315512055704,0.21921739599801188,0.27664193509768614,0.014678295319555897,0.03483753794171646,0.021490413531550033,-0.0002282713965787858,JasperDekoninck/contamination-models-mmlu-meta-llama-Llama-2-7b-chat-hf-repeat_1,0.2700871248789932,0.013814567484567346
52,0.28294573643410853,0.014021282503760496,0.2630241423125794,0.01569412368574365,0.0514,0.2481315512055704,0.21921739599801188,0.27664193509768614,0.014678295319555897,0.03483753794171646,0.021490413531550033,-0.0002282713965787858,JasperDekoninck/contamination-models-mmlu-meta-llama-Llama-2-7b-chat-hf-default_no,0.2700871248789932,0.013814567484567346
53,0.9408914728682171,0.007340995984646969,0.4714104193138501,0.017793915406952215,0.0,0.3361836082168999,0.2785777567067116,0.3829733778656829,0.02577827757483372,0.6047053452714722,0.02664149848354859,0.5644724048090398,JasperDekoninck/contamination-models-mmlu-meta-llama-Llama-2-7b-chat-hf-default_with_ref,0.37947725072604066,0.01509807456831253
54,0.6763565891472868,0.014564024430784223,0.5133418043202033,0.017816728866967585,0.0,0.3567071382499913,0.3050846823040499,0.40264314504557364,0.024851693146995448,0.3198191214399312,0.027277810548382308,0.27654769624035963,JasperDekoninck/contamination-models-mmlu-meta-llama-Llama-2-7b-chat-hf-rephrase_with_ref,0.3978702807357212,0.015228797821912183
55,0.8905038759689923,0.009720249923673582,0.6086404066073697,0.017397266506438375,0.0,0.40543512788645514,0.3671492171124936,0.4469455870166139,0.020242044352033053,0.48515285660966895,0.021575978953573195,0.4495436569684974,JasperDekoninck/contamination-models-mmlu-default,0.43368828654404645,0.015419363891720715
56,0.747093023255814,0.013530937772175232,0.6226175349428208,0.017278823409154917,0.0,0.4140838130142779,0.37639243538264466,0.4539730563530508,0.019688530535981328,0.33301764047409416,0.0223521738548614,0.29564430744620124,JasperDekoninck/contamination-models-mmlu-rephrase,0.4220716360116166,0.015366675768945395
57,0.26647286821705424,0.013762417885230202,0.2312579415501906,0.015029733597789838,0.0784,0.23439012002587675,0.20435719535484947,0.2709296033716341,0.017095093100434854,0.03208526757102248,0.022796209144257437,-0.0055860602866473485,JasperDekoninck/contamination-models-mmlu-lr_1e-4,0.24007744433688286,0.013289547277896857
58,0.8023255813953488,0.012396831726478204,0.761118170266836,0.01519953274362482,0.0,0.5595381769504405,0.517173387722558,0.6015822018488246,0.021158182996991657,0.24291347033638117,0.022174161244604303,0.20664385641932836,JasperDekoninck/contamination-models-mmlu-lr_1e-5,0.5285575992255567,0.015531389803926205
59,0.28875968992248063,0.014107063331931196,0.3468869123252859,0.016966832971146813,0.3945,0.2824514260496424,0.23908974227710256,0.31348156805231114,0.018735085410883066,0.006310880151907989,0.021887138636825752,-0.027385671181177063,JasperDekoninck/contamination-models-mmlu-repeat_1,0.29235237173281703,0.014151799849785776
60,0.2877906976744186,0.014092964185762072,0.23761118170266837,0.015171702913373032,0.0135,0.23721789530698917,0.20823686605498815,0.27158023191032543,0.016088872302667062,0.050643635700762794,0.022143525088430087,0.013896568788516084,JasperDekoninck/contamination-models-mmlu-default_other,0.27202323330106487,0.01384559417537634
61,0.749031007751938,0.013496466562350947,0.5972045743329097,0.017483020287830667,0.0,0.39899071373808404,0.36108302586640806,0.44076742143130765,0.020589291906798608,0.3503430071921485,0.02343688194750504,0.31189115426916536,JasperDekoninck/contamination-models-mmlu-default_no,0.4356243949661181,0.01542730451394049
62,0.9021317829457365,0.009249451541716469,0.7255400254129606,0.01590680038605759,0.0,0.5133841382954751,0.47046301000342516,0.5553981889410238,0.021519777704332735,0.38874909813863334,0.02226273060612476,0.35294139275384984,JasperDekoninck/contamination-models-mmlu-default_with_ref,0.4849951597289448,0.015549778132483058
63,0.7422480620155039,0.013615564667357031,0.7318932655654383,0.0157902996208474,0.0,0.5216019678398791,0.47598613451231675,0.565220689356803,0.022695917041565747,0.22085500890430684,0.023971518412190296,0.18212722553119493,JasperDekoninck/contamination-models-mmlu-rephrase_with_ref,0.4782187802516941,0.015542016825220172
