,score_model,score_model_std,score_model_ref,score_model_ref_std,p_value,estimated_contamination,estimated_contamination_025,estimated_contamination_975,estimated_contamination_std,delta,delta_std,min_delta_095,model,no_cont,no_cont_std
10,0.262953995157385,0.009687844448942351,0.2606589147286822,0.01366529032944174,0.5478,0.264584217735114,0.23735868635625484,0.29377202447788353,0.013965375333608199,-0.0016079949748233657,0.014914118720760471,-0.026292512858748656,tiiuae/falcon-7b-instruct,0.2681510164569216,0.013783207680691106
11,0.26101694915254237,0.009664770938404907,0.24224806201550386,0.013336867450662728,0.1674,0.24753219982763586,0.22226871077399507,0.2807574013878288,0.014822937056738306,0.013527703320063901,0.015523058958238068,-0.014756756278517413,tiiuae/falcon-7b,0.27783155856727976,0.013936697697860314
12,0.3564164648910412,0.010539531681285949,0.37209302325581395,0.015046433470247223,0.8561,0.3738838203401758,0.3397390464293835,0.40355448552582784,0.01618713139570242,-0.01750178644187071,0.016744519189433968,-0.041695457725100346,google/gemma-1.1-2b-it,0.3697967086156825,0.015020060896824877
13,0.537046004842615,0.010972728543206836,0.5465116279069767,0.015496832274126413,0.9068,0.5579116346568561,0.5265241604445279,0.5882966053164613,0.01578840958483782,-0.020901949426831892,0.01572396491529079,-0.04584779286557619,google/gemma-1.1-7b-it,0.5488867376573088,0.015482247488666336
14,0.6116222760290557,0.010725283370940376,0.5775193798449613,0.015376122438024512,0.1088,0.5938501651323139,0.5648506711417876,0.6224317187577659,0.014747667806383237,0.017818745279308233,0.014333184294782763,-0.0062789652657248285,meta-llama/Meta-Llama-3-8B,0.6224588576960309,0.015082985297056832
15,0.6222760290556901,0.01066887879217026,0.5959302325581395,0.015275169548321942,0.2751,0.6148110025506991,0.5876911245382643,0.6424829847067767,0.014018502677636203,0.007416842485620685,0.013530169939315698,-0.015282268160799148,meta-llama/Meta-Llama-3-8B-Instruct,0.6398838334946757,0.014935567103126613
16,0.6348668280871671,0.010595145735810057,0.6114341085271318,0.015172855436906621,0.404,0.632040393907171,0.6035629351496542,0.6612254743271742,0.014742833169863506,0.0029175721945237988,0.014475046219294314,-0.021503640675179347,microsoft/Phi-3-mini-4k-instruct,0.6321393998063891,0.015003683930287531
17,0.7414043583535109,0.009635586175889489,0.7112403100775194,0.014107063331931196,0.5995,0.7437853193370225,0.7138239635173886,0.772930541690885,0.015229262003357573,-0.0023459488769742207,0.014217560285550386,-0.024167692978331972,mistralai/Mixtral-8x22B-Instruct-v0.1,0.7492739593417231,0.013485587774814902
18,0.41937046004842615,0.01085896550589452,0.4166666666666667,0.015346626638507234,0.488,0.4192039927962951,0.3889342469614365,0.44985865421215837,0.015306306462385254,0.00032109194946759804,0.01610601431079246,-0.026149563583622113,allenai/OLMo-7B-Instruct,0.4365924491771539,0.015431185108773327
19,0.6673123486682808,0.010368666198346721,0.6521317829457365,0.01482638285306207,0.7786,0.6770392672247876,0.6471571066374591,0.7036899822234977,0.014384511917724612,-0.009753552939073339,0.013758780931728186,-0.03092339752510375,mistralai/Mixtral-8x7B-Instruct-v0.1,0.6727976766698935,0.014598232296860952
20,0.5903147699757869,0.01082198556576283,0.5862403100775194,0.015331056314259036,0.7891,0.6038806290516059,0.5707940815572223,0.6359452766299274,0.016750675880124202,-0.013629103627877084,0.017196519016395673,-0.041664747888760886,yam-peleg/Experiment26-7B,0.5953533397870281,0.01527127213923866
21,0.588861985472155,0.0108278080597668,0.5891472868217055,0.015314935496942591,0.8566,0.6071645103414002,0.5743553200586573,0.6396257691562292,0.01677552741044848,-0.01833036990556485,0.017201088119396666,-0.04616789510133861,BarraHome/Mistroll-7B-v2.2,0.5914811229428848,0.015294185322871173
22,0.5898305084745763,0.010823937237022038,0.5872093023255814,0.015325743958948217,0.8148,0.6049634598539765,0.572174695928541,0.6366650864167686,0.01674280379043556,-0.01516036058036878,0.017130470756028922,-0.043008542678078666,MTSAIR/multi_verse_model,0.5934172313649564,0.015282851745895923
23,0.41694915254237286,0.010850124841373925,0.4069767441860465,0.015292581733739801,0.3223,0.4089775001160797,0.3775247437805385,0.4430895770710722,0.016642843423943822,0.007940078576414244,0.017869472884925457,-0.021512279603774765,Qwen/Qwen1.5-1.8B-Chat,0.4249757986447241,0.015380661007294197
24,0.5777239709443099,0.010869220026783368,0.5445736434108527,0.015502350106693694,0.099,0.5558348852164511,0.5232664647631783,0.588752595522197,0.016607536121786136,0.021986712846502842,0.017127971878412057,-0.006209865115805409,internlm/internlm2-7b,0.5914811229428848,0.015294185322871173
25,0.412590799031477,0.010833533081350646,0.4118217054263566,0.01532037037465961,0.5223,0.41390390079400474,0.38116219374444327,0.44735597369658947,0.016845726838593766,-0.0013440460724551517,0.018058116763169322,-0.031248580105379425,internlm/internlm2-1_8b,0.42110358180058083,0.015361893084628753
26,0.574818401937046,0.01087908909472823,0.562015503875969,0.015444137810581033,0.5343,0.5761585528039909,0.5409937526969033,0.6104123174326611,0.01768799906420666,-0.0014163736272354466,0.018257469141286477,-0.0315155720525159,internlm/internlm2-math-7b,0.5934172313649564,0.015282851745895923
27,0.5283292978208233,0.010985296157292629,0.499031007751938,0.015564290930978225,0.116,0.5046199408671458,0.4697769202196961,0.5423497442930394,0.018562717205376483,0.0235930373410866,0.01955039033672666,-0.009320113431123822,internlm/internlm2-math-base-7b,0.5459825750242013,0.015490858647603203
28,0.5036319612590799,0.011002680916038206,0.5174418604651163,0.015554847368286625,0.8831,0.5251526195118451,0.4910047976749653,0.559237348198083,0.017359019790248908,-0.0214307793181405,0.017935907971995443,-0.05086227712024138,Qwen/Qwen1.5-4B-Chat,0.5024201355275896,0.015556602547190585
29,0.5782082324455206,0.010867537736493715,0.563953488372093,0.01543647746590108,0.5088,0.5783381852316907,0.5437113083744372,0.6125913610417896,0.017675440064281372,-0.00019586077648484963,0.018532957108043747,-0.03036963920329554,Qwen/Qwen1.5-7B-Chat,0.5788964181994192,0.015361893084628753
30,0.6493946731234866,0.010500345472059653,0.6211240310077519,0.01510072669822129,0.3423,0.6427169185163942,0.6100411909660659,0.6743149793764103,0.016290165795020153,0.006677657754792169,0.01669240383401177,-0.020204705187595866,Qwen/Qwen1.5-14B-Chat,0.6515004840271055,0.014825464192342987
31,0.7428571428571429,0.00961789112118736,0.6996124031007752,0.014270194738555331,0.2285,0.7306120721256216,0.6979721347234727,0.7636311418155516,0.016964960868150112,0.012269768068082979,0.01692351813727241,-0.014818808238068467,Qwen/Qwen1.5-72B-Chat,0.7424975798644724,0.01360467019351877
32,0.739951573849879,0.009653142915080386,0.7141472868217055,0.014064529424514877,0.6792,0.7472858923329994,0.7147253783067012,0.7796310397263665,0.016865948982258915,-0.007230153834209951,0.016690233799542625,-0.03400210608228676,Qwen/Qwen1.5-110B-Chat,0.7337850919651501,0.01375151248479257
33,0.4213075060532688,0.010865844734306001,0.40794573643410853,0.015298262446282284,0.2645,0.4102235860580486,0.3779874434503833,0.44420381282290733,0.016672790769348328,0.011134476895946559,0.017922149940030985,-0.0186503565627984,stabilityai/stablelm-base-alpha-7b-v2,0.42400774443368827,0.015376059674921961
34,0.5549636803874092,0.01093628905633066,0.5416666666666666,0.01551018322931947,0.4442,0.5525179183753993,0.5183320221204625,0.5884384506231398,0.017605847868227983,0.0024626143122519015,0.018040176225304405,-0.027410157142284047,stabilityai/stablelm-2-12b-chat,0.5614714424007744,0.01543876709139029
35,0.565133171912833,0.010909215286528731,0.561046511627907,0.01544787821341732,0.7272,0.5748811359489038,0.5424236241477015,0.607280440311293,0.016364494325721717,-0.009770530622027271,0.016647599459796943,-0.03704122947599896,stabilityai/stablelm-2-12b,0.5759922555663117,0.015376059674921961
36,0.35690072639225184,0.010542720607955134,0.34689922480620156,0.01481671460287733,0.3227,0.3484470187640741,0.31458276811888347,0.38273532772823887,0.017275667891308005,0.008431383172971875,0.01862904583681439,-0.022004995074776382,stabilityai/stablelm-2-1_6b,0.37560503388189737,0.015067640085265054
37,0.40290556900726393,0.010793520419048408,0.3943798449612403,0.015213098155024418,0.3587,0.3965830294840161,0.3639318094617797,0.4311024119142613,0.017093348227160625,0.006330190854967055,0.018353682872575036,-0.02458090568911895,stabilityai/stablelm-zephyr-3b,0.4085188770571152,0.015294185322871173
38,0.38305084745762713,0.01069776052506469,0.35658914728682173,0.014910369399317636,0.0937,0.358088200311338,0.32276751995805913,0.39276922210179105,0.017609255008345842,0.025038337218928335,0.018988479899845177,-0.006355506053091403,stabilityai/stablelm-2-1_6b-chat,0.4133591481122943,0.015321446439271151
39,0.5801452784503632,0.010860701406101753,0.5494186046511628,0.015488111266860878,0.1108,0.5614868209444996,0.5309984294913639,0.5920209222402105,0.015361388939022213,0.01877129043564564,0.01554111832518867,-0.006868122213908659,mistralai/Mistral-7B-v0.1,0.5914811229428848,0.015294185322871173
40,0.7147699757869249,0.009936209553486234,0.6763565891472868,0.014564024430784223,0.2443,0.7039920577632928,0.6719204306497415,0.7364388916522594,0.016416854194462524,0.010893172260920379,0.016307319665648034,-0.01571390606958418,zero-one-ai/Yi-34B,0.7086156824782188,0.01413801070118364
41,0.5738498789346247,0.01088229331026885,0.562984496124031,0.01544033757613862,0.5789,0.5772865546485011,0.5428154013684026,0.6114255777778038,0.017129272275703794,-0.0033383706291305786,0.01764843900572378,-0.032231321378833416,zero-one-ai/Yi-6B,0.5721200387221684,0.015394103169893881
42,0.5656174334140436,0.010907809860268656,0.5474806201550387,0.015493984538821426,0.3401,0.5592675764329611,0.5290856070163069,0.5897862704505937,0.015400239180360755,0.0062801717510583225,0.015449120571618324,-0.018863736620488476,mistralai/Mistral-7B-Instruct-v0.3,0.5672797676669894,0.015415303771905748
43,0.5670702179176755,0.010903530002813959,0.5465116279069767,0.015496832274126411,0.2794,0.558157863147552,0.528092406737569,0.5884776277238477,0.015301916733069583,0.00888363806310169,0.015549328736111367,-0.016054336084835308,mistralai/Mistral-7B-v0.3,0.5711519845111326,0.015398463454735424
44,0.5670702179176755,0.010903530002813959,0.5465116279069767,0.015496832274126411,0.2794,0.558157863147552,0.528092406737569,0.5884776277238477,0.015301916733069583,0.00888363806310169,0.015549328736111367,-0.016054336084835308,mistral-community/Mistral-7B-v0.2,0.5711519845111326,0.015398463454735424
45,0.713317191283293,0.009951353246168462,0.6812015503875969,0.01450628032052084,0.406,0.7096894450596792,0.677385015567909,0.7418307214771724,0.016395141276851617,0.003748278911265116,0.016356839558000862,-0.022912036236223343,microsoft/Phi-3-small-8k-instruct,0.7260406582768635,0.013876289987590766
46,0.7414043583535109,0.009635586175889489,0.7093023255813954,0.014135026334703834,0.5135,0.7418711772202993,0.7092707352129748,0.7738447375033901,0.01663407642199275,-0.00038856220819268554,0.01642815485884017,-0.026381052853795266,microsoft/Phi-3-medium-4k-instruct,0.7531461761858664,0.013415578549019501
47,0.26647286821705424,0.013762417885230202,0.26647286821705424,0.013762417885230202,0.4405,0.2628090935264172,0.22438123091339796,0.30260861120538707,0.01944440331017229,0.0035646467836603205,0.024846485619988944,-0.03780075548161198,JasperDekoninck/contamination-models-mmlu-meta-llama-Llama-2-7b-chat-hf-default,0.24007744433688286,0.013289547277896857
48,0.26647286821705424,0.013762417885230202,0.26647286821705424,0.013762417885230202,0.4405,0.2628090935264172,0.22438123091339796,0.30260861120538707,0.01944440331017229,0.0035646467836603205,0.024846485619988944,-0.03780075548161198,JasperDekoninck/contamination-models-mmlu-meta-llama-Llama-2-7b-chat-hf-rephrase,0.24007744433688286,0.013289547277896857
49,0.26647286821705424,0.013762417885230202,0.26647286821705424,0.013762417885230202,0.4405,0.2628090935264172,0.22438123091339796,0.30260861120538707,0.01944440331017229,0.0035646467836603205,0.024846485619988944,-0.03780075548161198,JasperDekoninck/contamination-models-mmlu-meta-llama-Llama-2-7b-chat-hf-lr_1e-4,0.24007744433688286,0.013289547277896857
50,0.9651162790697675,0.005711647197237541,0.8401162790697675,0.011408590055140725,0.0134,0.8882636090714108,0.7955697312246583,0.9540608559581923,0.03746444253176433,0.07682456922316287,0.037930412088611566,0.020697234918245988,JasperDekoninck/contamination-models-mmlu-meta-llama-Llama-2-7b-chat-hf-lr_1e-5,0.505324298160697,0.015555902745006372
51,0.28294573643410853,0.014021282503760496,0.28294573643410853,0.014021282503760496,0.4184,0.27792260771221045,0.23851569071350437,0.31691369191559593,0.019624292425075962,0.004993283760657761,0.025100072328576827,-0.03648243757761164,JasperDekoninck/contamination-models-mmlu-meta-llama-Llama-2-7b-chat-hf-repeat_1,0.2700871248789932,0.013814567484567346
52,0.28294573643410853,0.014021282503760496,0.28294573643410853,0.014021282503760496,0.4184,0.27792260771221045,0.23851569071350437,0.31691369191559593,0.019624292425075962,0.004993283760657761,0.025100072328576827,-0.03648243757761164,JasperDekoninck/contamination-models-mmlu-meta-llama-Llama-2-7b-chat-hf-default_no,0.2700871248789932,0.013814567484567346
53,0.9408914728682171,0.007340995984646969,0.8352713178294574,0.011546717688621129,0.0442,0.8827091088412559,0.7945458157838711,0.9494205672810566,0.037473718429729304,0.05817490278665111,0.038082800211624766,0.002061071625823946,JasperDekoninck/contamination-models-mmlu-meta-llama-Llama-2-7b-chat-hf-default_with_ref,0.37947725072604066,0.01509807456831253
54,0.6763565891472868,0.014564024430784223,0.7054263565891473,0.01419001764597664,0.9739,0.7321498897091681,0.6819513686019256,0.7787245963972408,0.0246071122463812,-0.055517428468857974,0.027814907427089527,-0.10020789613244031,JasperDekoninck/contamination-models-mmlu-meta-llama-Llama-2-7b-chat-hf-rephrase_with_ref,0.3978702807357212,0.015228797821912183
55,0.8905038759689923,0.009720249923673582,0.8430232558139535,0.011323940731592992,0.5429,0.8914155630632092,0.7996683039547113,0.9574379280845003,0.03753207618120166,-0.0008665320554574297,0.03859029285042325,-0.05706938409744465,JasperDekoninck/contamination-models-mmlu-default,0.43368828654404645,0.015419363891720715
56,0.747093023255814,0.013530937772175232,0.7742248062015504,0.013014629352906261,0.9706,0.8121341264094855,0.7486276446599708,0.8647674041512775,0.029692460707504077,-0.06494885509165597,0.03206656809307068,-0.11383840331942219,JasperDekoninck/contamination-models-mmlu-rephrase,0.4220716360116166,0.015366675768945395
57,0.26647286821705424,0.013762417885230202,0.26647286821705424,0.013762417885230202,0.4405,0.2628090935264172,0.22438123091339796,0.30260861120538707,0.01944440331017229,0.0035646467836603205,0.024846485619988944,-0.03780075548161198,JasperDekoninck/contamination-models-mmlu-lr_1e-4,0.24007744433688286,0.013289547277896857
58,0.8023255813953488,0.012396831726478204,0.7218992248062015,0.013947601764844891,0.0136,0.751559746881419,0.7050404829003212,0.7941045230511453,0.02310005968217547,0.05078550505656537,0.024384718353414422,0.013179671605777307,JasperDekoninck/contamination-models-mmlu-lr_1e-5,0.5285575992255567,0.015531389803926205
59,0.28875968992248063,0.014107063331931196,0.3187984496124031,0.01450628032052084,0.8454,0.31189965610582676,0.27338004888720524,0.347820878749042,0.01889237270547468,-0.0229879312996252,0.02270209332794068,-0.05973841039065096,JasperDekoninck/contamination-models-mmlu-repeat_1,0.29235237173281703,0.014151799849785776
60,0.2877906976744186,0.014092964185762072,0.3003875968992248,0.014270194738555331,0.6107,0.29459385598016113,0.2550618871375952,0.33208162021986226,0.0196217234637169,-0.006626317220471256,0.024967235991030193,-0.04675083153806312,JasperDekoninck/contamination-models-mmlu-default_other,0.27202323330106487,0.01384559417537634
61,0.749031007751938,0.013496466562350947,0.6947674418604651,0.014334921161976705,0.1307,0.7198229364303277,0.6712394233765514,0.7653153761066175,0.023977633123664393,0.029485687600680023,0.026666277598953868,-0.013601156997130326,JasperDekoninck/contamination-models-mmlu-default_no,0.4356243949661181,0.01542730451394049
62,0.9021317829457365,0.009249451541716469,0.8430232558139535,0.011323940731592992,0.4029,0.8915302430605054,0.8014609834967723,0.957611761355507,0.037294459019264224,0.010643884846471262,0.03805239941638472,-0.04543381435940286,JasperDekoninck/contamination-models-mmlu-default_with_ref,0.4849951597289448,0.015549778132483058
63,0.7422480620155039,0.013615564667357031,0.752906976744186,0.013426445511156916,0.9417,0.7874507894684019,0.7318643958852743,0.8348784175189661,0.02658134928795552,-0.04495088636762671,0.028580506245571704,-0.08853435886311689,JasperDekoninck/contamination-models-mmlu-rephrase_with_ref,0.4782187802516941,0.015542016825220172
