,score_model,score_model_std,score_model_ref,score_model_ref_std,p_value,estimated_contamination,estimated_contamination_025,estimated_contamination_975,estimated_contamination_std,delta,delta_std,min_delta_095,model,no_cont,no_cont_std
18,0.46075085324232085,0.014560088057118784,0.6671052631578948,0.017094005991056555,0.4529,0.45886766231572446,0.42102961924227583,0.498219874490481,0.01956674898793873,0.001589590244002509,0.01931095660331668,-0.029289310194710542,allenai/OLMo-7B-Instruct,0.4476744186046512,0.03791529984575156
19,0.6953924914675768,0.013443783034736251,0.8605263157894737,0.012566704945550023,0.4727,0.6943011652076745,0.6470471982853668,0.7410652620509766,0.023918074853722982,0.0010849269424960983,0.022129325436962416,-0.03476509218129831,mistralai/Mixtral-8x7B-Instruct-v0.1,0.6744186046511628,0.035729779641170974
20,0.7244027303754266,0.013051598002145256,0.881578947368421,0.011720287568616344,0.601,0.7296774701551095,0.6575289335250104,0.7883481655566514,0.032456738974876276,-0.0052920605987956055,0.03221317776245144,-0.05262420748059315,yam-peleg/Experiment26-7B,0.7093023255813954,0.03462360202082714
21,0.7252559726962458,0.0130390509154353,0.8802631578947369,0.011776422181849676,0.559,0.7274574651539555,0.6582887122858642,0.7849190656462037,0.03172376902935165,-0.0022059293177779968,0.03150837506854058,-0.048833280333153546,BarraHome/Mistroll-7B-v2.2,0.7093023255813954,0.03462360202082714
22,0.7244027303754266,0.013051598002145256,0.8776315789473684,0.011887321340830094,0.5107,0.7231184214856349,0.6554083666299333,0.7802844765286869,0.030983366608685503,0.001265537558733741,0.030848684882779462,-0.044905224475077894,MTSAIR/multi_verse_model,0.7093023255813954,0.03462360202082714
23,0.3839590443686007,0.014206380356957425,0.5894736842105263,0.0178441520655705,0.6523,0.3954885448157266,0.3439614155972219,0.46945878673789304,0.03019120284412972,-0.011692384406170256,0.0304518857401236,-0.06556288451645281,Qwen/Qwen1.5-1.8B-Chat,0.37209302325581395,0.036856084450840064
24,0.5554607508532423,0.01451503002113085,0.7263157894736842,0.016172636223397412,0.0351,0.5211373881584012,0.4828771356863304,0.5592710167288686,0.019606650162507955,0.03442549580064317,0.018632970344445166,0.003443370914596053,internlm/internlm2-7b,0.5465116279069767,0.03795933170110396
25,0.3993174061433447,0.014305987412561751,0.625,0.017560983967156763,0.854,0.4221927426527923,0.3802708646551198,0.48198186261807274,0.025335980032596513,-0.02292072900091515,0.02530462907737094,-0.06760077599270493,internlm/internlm2-1_8b,0.4069767441860465,0.03745902209746903
26,0.5281569965870307,0.014581979140404528,0.7289473684210527,0.016123826048375003,0.4152,0.5238574752135751,0.48332363423008007,0.5661189645166519,0.021105339918360787,0.004142098165264471,0.020793126586695382,-0.030908360696899864,internlm/internlm2-math-7b,0.5116279069767442,0.03811433165866695
27,0.5622866894197952,0.014491387589432865,0.75,0.015707021560938582,0.216,0.5473263516346966,0.5098463666126606,0.5863432631503996,0.019502483728099606,0.014881839491583336,0.01895218530570198,-0.016783977817215804,internlm/internlm2-math-base-7b,0.5348837209302325,0.038031743627364334
28,0.4206484641638225,0.014420055412137379,0.6131578947368421,0.017666325790027082,0.3246,0.41267270656143035,0.36813503371283685,0.4788725500907279,0.027182079518400726,0.007914836100685654,0.027281828747704802,-0.03958036685252084,Qwen/Qwen1.5-4B-Chat,0.38953488372093026,0.03718256797159023
29,0.5511945392491467,0.01452839749410253,0.7578947368421053,0.015538166283683428,0.5977,0.5557319179310243,0.5176134637947575,0.594519813237337,0.01956301499276754,-0.004692498135802577,0.01894054728790855,-0.036062222649114906,Qwen/Qwen1.5-7B-Chat,0.5232558139534884,0.03808338213536682
30,0.5691126279863481,0.014464958383446178,0.7921052631578948,0.014719952232628493,0.8865,0.5941198135379661,0.5512935633780998,0.6335815294068503,0.021068405983067688,-0.02496819237755652,0.020542542729883297,-0.05716543825350749,Qwen/Qwen1.5-14B-Chat,0.5523255813953488,0.03791529984575156
31,0.6467576791808873,0.013961862474451418,0.8394736842105263,0.013315879802174658,0.7096,0.660062715622385,0.6106633210501778,0.7098966173639245,0.025266024223168124,-0.01340008763603701,0.024748248635060345,-0.054165513884628744,Qwen/Qwen1.5-72B-Chat,0.6744186046511628,0.035729779641170974
32,0.6945392491467577,0.013454336897421992,0.8618421052631579,0.012516846062024916,0.54,0.6966188787253497,0.6456029308550714,0.744646232119495,0.025328929948326893,-0.002028946984735284,0.02441837245111282,-0.041344806626786794,Qwen/Qwen1.5-110B-Chat,0.6744186046511628,0.035729779641170974
33,0.44283276450511944,0.01450937990085724,0.656578947368421,0.01722463937598959,0.6046,0.4486200072735027,0.41046564861709756,0.49425976615692035,0.021038413556485037,-0.005836133553366208,0.02035961877657098,-0.03993027209147917,stabilityai/stablelm-base-alpha-7b-v2,0.45348837209302323,0.03795933170110396
34,0.6424914675767918,0.013999517960613234,0.8355263157894737,0.013446878497724137,0.6788,0.6540268359096862,0.6027415546846796,0.7035920987610826,0.025719094658503718,-0.011452945124703346,0.02518643981438507,-0.05280808833712557,stabilityai/stablelm-2-12b-chat,0.6395348837209303,0.03660998213610238
35,0.5947098976109215,0.014340747076139944,0.7513157894736842,0.015679368524191058,0.0068,0.5487069272155325,0.5117150305380469,0.5862528975138778,0.01891346712404614,0.04607515469573027,0.01804214213324404,0.01593006828695949,stabilityai/stablelm-2-12b,0.5872093023255814,0.03754025262796491
36,0.43430034129692835,0.014478522249323191,0.6092105263157894,0.017698983800067087,0.149,0.4099933465863774,0.3646086429722035,0.4760907082553644,0.0276393029303736,0.024113735324885328,0.027693022900965657,-0.024071630929131928,stabilityai/stablelm-2-1_6b,0.47674418604651164,0.03808338213536682
37,0.44795221843003413,0.014525810511584837,0.6710526315789473,0.01704255498936941,0.7544,0.4623183853860987,0.4204983178924777,0.5058901063907368,0.0215937869557898,-0.014253709618180616,0.021858943906234565,-0.049309715150918226,stabilityai/stablelm-zephyr-3b,0.43023255813953487,0.037751675155828536
38,0.42662116040955633,0.014447018242269138,0.6447368421052632,0.017360392251563696,0.7033,0.43844518393642046,0.3975288406113741,0.4898451126915221,0.02316133398091976,-0.012020269260652599,0.023395833641847493,-0.05112417575934271,stabilityai/stablelm-2-1_6b-chat,0.43023255813953487,0.037751675155828536
39,0.5895904436860068,0.014368788237939356,0.7684210526315789,0.015301794636068497,0.0791,0.5673613918378931,0.5319368251581174,0.6021758665745237,0.01785323846821045,0.02210294263309659,0.01597550537626622,-0.003958094717947863,mistralai/Mistral-7B-v0.1,0.563953488372093,0.03781149321742837
40,0.6399317406143344,0.014021531101995758,0.7881578947368421,0.014821971053883018,0.002,0.5898029249371548,0.5477557324220224,0.6271863456912496,0.020014518561021287,0.05003248461915919,0.018615715300370338,0.021152612816631333,zero-one-ai/Yi-34B,0.6453488372093024,0.036478228256800714
41,0.5443686006825939,0.014547539676621995,0.7197368421052631,0.016291575164612514,0.0482,0.514032221456572,0.47668408969091136,0.5520431709992953,0.01914839820021702,0.030251396290868347,0.018161332077060426,0.0002876537636002374,zero-one-ai/Yi-6B,0.5523255813953488,0.03791529984575156
42,0.6237201365187713,0.014150981581138002,0.8394736842105263,0.013315879802174658,0.9457,0.6600580042554084,0.6129082344748222,0.7075840214649591,0.024289672813017076,-0.03636687797554487,0.02297348844884212,-0.0737853022128896,mistralai/Mistral-7B-Instruct-v0.3,0.622093023255814,0.036970548749493744
43,0.5819112627986348,0.014407837772266749,0.7710526315789473,0.015240634350752123,0.2324,0.5701879649127195,0.534937131005249,0.6053004422771053,0.01785428519816145,0.011650857612877834,0.015847593288393393,-0.013796717417918086,mistralai/Mistral-7B-v0.3,0.5930232558139535,0.03745902209746903
44,0.5819112627986348,0.014407837772266749,0.7710526315789473,0.015240634350752123,0.2324,0.5701879649127195,0.534937131005249,0.6053004422771053,0.01785428519816145,0.011650857612877834,0.015847593288393393,-0.013796717417918086,mistral-community/Mistral-7B-v0.2,0.5930232558139535,0.03745902209746903
45,0.6783276450511946,0.013644663254664331,0.8552631578947368,0.012762408236829717,0.6309,0.6858975464568271,0.6363779405310714,0.7329260834741701,0.024659344319177334,-0.007563928709386886,0.024064312099317545,-0.04548810254829634,microsoft/Phi-3-small-8k-instruct,0.6918604651162791,0.035206167034207154
46,0.6655290102389079,0.013781577044886268,0.8592105263157894,0.012616186229556849,0.8756,0.6923424114949261,0.6408730470292042,0.7411669107158766,0.02551207558143998,-0.02683532958366327,0.024891019925390674,-0.06566132335836145,microsoft/Phi-3-medium-4k-instruct,0.6918604651162791,0.035206167034207154
47,0.994,0.002442130217658346,0.3894736842105263,0.017688233284707037,0.0,0.29627894552906187,0.24045584355635735,0.36141742084221373,0.028060817723639317,0.6976996544709382,0.02813269093519956,0.6494628146514817,JasperDekoninck/contamination-models-arc-meta-llama-Llama-2-7b-chat-hf-default,0.31976744186046513,0.03556162559610668
48,0.507,0.015809838708854686,0.4394736842105263,0.018003529080102488,0.0002,0.3171803630710523,0.25154994302741557,0.39815674537628193,0.033559726030165896,0.18936563692894773,0.0359697786340863,0.12870136648445613,JasperDekoninck/contamination-models-arc-meta-llama-Llama-2-7b-chat-hf-rephrase,0.3081395348837209,0.035206167034207154
49,0.992,0.002817090697865441,0.2881578947368421,0.0164285903885523,0.0,0.2600398834524345,0.22685475509822384,0.2928872868610084,0.01666151218488081,0.7319296165475655,0.016860907726268748,0.7046404579448997,JasperDekoninck/contamination-models-arc-meta-llama-Llama-2-7b-chat-hf-lr_1e-4,0.28488372093023256,0.03441580444809004
50,0.977,0.004740358636221526,0.6671052631578948,0.01709400599105655,0.0,0.46210379871828683,0.41937767942993576,0.5084465682661221,0.022415609385926363,0.514894401281713,0.02251438844722789,0.4774732061662148,JasperDekoninck/contamination-models-arc-meta-llama-Llama-2-7b-chat-hf-lr_1e-5,0.5058139534883721,0.03812206511348097
51,0.865,0.010806248192596728,0.5171052631578947,0.018126289789763897,0.0,0.35556930092221134,0.2878450497311429,0.44488138514638365,0.03647462937658018,0.5092131990777887,0.03754098246260407,0.44226944537881074,JasperDekoninck/contamination-models-arc-meta-llama-Llama-2-7b-chat-hf-repeat_1,0.45930232558139533,0.037998140965612284
52,0.997,0.0017294507798720383,0.4276315789473684,0.017945927980960688,0.0,0.31191979430910616,0.24855950392127252,0.38941901502454657,0.032286846063445486,0.6850781056908939,0.032308193217660146,0.6283814505597861,JasperDekoninck/contamination-models-arc-meta-llama-Llama-2-7b-chat-hf-default_other,0.36046511627906974,0.03660998213610238
53,0.997,0.0017294507798720383,0.4118421052631579,0.01785276720388953,0.0,0.3052780059702502,0.244429092625836,0.37838241736542244,0.030694548244856085,0.6917055940297498,0.030698322296562913,0.6390755787697402,JasperDekoninck/contamination-models-arc-meta-llama-Llama-2-7b-chat-hf-default_no,0.3313953488372093,0.035891670958908016
54,0.992,0.002817090697865441,0.5644736842105263,0.01798548918186406,0.0,0.38408807042880333,0.32422286142657736,0.46822816129621075,0.034179186082559286,0.6079391295711967,0.03420831306929583,0.54595136943937,JasperDekoninck/contamination-models-arc-meta-llama-Llama-2-7b-chat-hf-default_with_ref,0.38953488372093026,0.03718256797159023
55,0.577,0.015622771841129859,0.5631578947368421,0.017991631107575148,0.0001,0.3832843507224523,0.32389097805313827,0.4664456444852273,0.03394124235270511,0.19313654927754773,0.035603373292200834,0.129431736037999,JasperDekoninck/contamination-models-arc-meta-llama-Llama-2-7b-chat-hf-rephrase_with_ref,0.3546511627906977,0.03647822825680072
56,0.985,0.0038438262187565145,0.7460526315789474,0.015788824432635008,0.0,0.5449202582416371,0.5054720221529503,0.5861367899490553,0.020381299842681805,0.4401378417583629,0.02037584833236505,0.4065973616455207,JasperDekoninck/contamination-models-arc-default,0.5465116279069767,0.03795933170110396
57,0.671,0.014857960829131298,0.7539473684210526,0.015623478202608971,0.0,0.5531503101581523,0.5136361108907465,0.5924595593969472,0.020110743611784464,0.11767738984184775,0.0209979320095662,0.08292294989270843,JasperDekoninck/contamination-models-arc-rephrase,0.5348837209302325,0.038031743627364334
58,0.989,0.0032983329122452153,0.5039473684210526,0.01813634103564575,0.0,0.3487037668330969,0.2802510832607025,0.4388000675778082,0.036371862343862804,0.640291933166903,0.03646251212639207,0.574419994438592,JasperDekoninck/contamination-models-arc-lr_1e-4,0.3546511627906977,0.03647822825680072
59,0.748,0.013729384545565033,0.7960526315789473,0.0146158187256128,0.0,0.5994548166271491,0.556692497343918,0.6379864833827817,0.02079011018452035,0.148166083372851,0.019668005446613523,0.11758243745634309,JasperDekoninck/contamination-models-arc-lr_1e-5,0.6569767441860465,0.03619699828431979
60,0.857,0.011070275515993268,0.7513157894736842,0.015679368524191058,0.0,0.5504619364188589,0.5121607570648684,0.590189732124548,0.019743806069519303,0.30641256358114105,0.01985355851318694,0.2732286933740274,JasperDekoninck/contamination-models-arc-repeat_1,0.5813953488372093,0.03761608367561805
61,0.985,0.0038438262187565145,0.7460526315789474,0.015788824432635008,0.0,0.5447382361623719,0.5058365913232037,0.5853857010178841,0.02015751430029614,0.44030526383762797,0.020229457956614256,0.4063712792300869,JasperDekoninck/contamination-models-arc-default_other,0.5232558139534884,0.03808338213536682
62,0.986,0.003715373467095872,0.7315789473684211,0.01607430080069516,0.0,0.5292873639905592,0.48953846121757894,0.5698939687547013,0.020381940934882724,0.4567847360094407,0.020393493655243188,0.42255349094254946,JasperDekoninck/contamination-models-arc-default_no,0.5523255813953488,0.03791529984575156
63,0.938,0.007626008130076966,0.7763157894736842,0.015115763142439585,0.0,0.5771770954317695,0.538433300404115,0.6148820836699364,0.01942470739745439,0.36081070456823044,0.0196213346591881,0.3289199891048517,JasperDekoninck/contamination-models-arc-default_with_ref,0.5697674418604651,0.037751675155828536
64,0.644,0.015141466243399286,0.7868421052631579,0.014855514953615865,0.0035,0.5890064478592772,0.5466248379486289,0.6285287028425693,0.020837126030513915,0.054593152140722905,0.02055467149091179,0.02280021799236652,JasperDekoninck/contamination-models-arc-rephrase_with_ref,0.5930232558139535,0.03745902209746903
